City/Town,County,State,Region,CountyID,StateID,RegionID
Wasilla,,Alaska,West,170,02,4
,Matanuska-Susitna Borough,Alaska,West,170,02,4
Brevig Mission,,Alaska,West,180,02,4
Diomede,,Alaska,West,180,02,4
Elim,,Alaska,West,180,02,4
Gambell,,Alaska,West,180,02,4
Golovin,,Alaska,West,180,02,4
Koyuk,,Alaska,West,180,02,4
Nome,,Alaska,West,180,02,4
Savoonga,,Alaska,West,180,02,4
Shaktoolik,,Alaska,West,180,02,4
Shishmaref,,Alaska,West,180,02,4
St. Michael,,Alaska,West,180,02,4
Stebbins,,Alaska,West,180,02,4
Teller,,Alaska,West,180,02,4
Unalakleet,,Alaska,West,180,02,4
Wales,,Alaska,West,180,02,4
White Mountain,,Alaska,West,180,02,4
,Nome Census Area,Alaska,West,180,02,4
Anaktuvuk Pass,,Alaska,West,185,02,4
Atqasuk,,Alaska,West,185,02,4
Kaktovik,,Alaska,West,185,02,4
Nuiqsut,,Alaska,West,185,02,4
Point Hope,,Alaska,West,185,02,4
Utqia?vik,,Alaska,West,185,02,4
Wainwright,,Alaska,West,185,02,4
,North Slope Borough,Alaska,West,185,02,4
Ambler,,Alaska,West,188,02,4
Buckland,,Alaska,West,188,02,4
Deering,,Alaska,West,188,02,4
Kiana,,Alaska,West,188,02,4
Kivalina,,Alaska,West,188,02,4
Kobuk,,Alaska,West,188,02,4
Kotzebue,,Alaska,West,188,02,4
Noorvik,,Alaska,West,188,02,4
Selawik,,Alaska,West,188,02,4
Shungnak,,Alaska,West,188,02,4
,Northwest Arctic Borough,Alaska,West,188,02,4
Kupreanof,,Alaska,West,195,02,4
,Petersburg Borough,Alaska,West,195,02,4
Coffman Cove,,Alaska,West,198,02,4
Craig,,Alaska,West,198,02,4
Edna Bay,,Alaska,West,198,02,4
Hydaburg,,Alaska,West,198,02,4
Kake,,Alaska,West,198,02,4
Kasaan,,Alaska,West,198,02,4
Klawock,,Alaska,West,198,02,4
Port Alexander,,Alaska,West,198,02,4
Thorne Bay,,Alaska,West,198,02,4
Whale Pass,,Alaska,West,198,02,4
,Prince of Wales-Hyder Census Area,Alaska,West,198,02,4
Sitka and borough,,Alaska,West,220,02,4
,Sitka City and Borough,Alaska,West,220,02,4
,Skagway Municipality,Alaska,West,230,02,4
Delta Junction,,Alaska,West,240,02,4
Eagle,,Alaska,West,240,02,4
,Southeast Fairbanks Census Area,Alaska,West,240,02,4
Wrangell and borough,,Alaska,West,275,02,4
,Wrangell City and Borough,Alaska,West,275,02,4
,Yakutat City and Borough,Alaska,West,282,02,4
Allakaket,,Alaska,West,290,02,4
Anvik,,Alaska,West,290,02,4
Bettles,,Alaska,West,290,02,4
Fort Yukon,,Alaska,West,290,02,4
Galena,,Alaska,West,290,02,4
Grayling,,Alaska,West,290,02,4
Holy Cross,,Alaska,West,290,02,4
Hughes,,Alaska,West,290,02,4
Huslia,,Alaska,West,290,02,4
Kaltag,,Alaska,West,290,02,4
Koyukuk,,Alaska,West,290,02,4
McGrath,,Alaska,West,290,02,4
Nenana,,Alaska,West,290,02,4
Nikolai,,Alaska,West,290,02,4
Nulato,,Alaska,West,290,02,4
Ruby,,Alaska,West,290,02,4
Shageluk,,Alaska,West,290,02,4
Tanana,,Alaska,West,290,02,4
,Yukon-Koyukuk Census Area,Alaska,West,290,02,4
,,Arizona,West,000,04,4
Eagar,,Arizona,West,001,04,4
Springerville,,Arizona,West,001,04,4
St. Johns,,Arizona,West,001,04,4
,Apache County,Arizona,West,001,04,4
Benson,,Arizona,West,003,04,4
Bisbee,,Arizona,West,003,04,4
Douglas,,Arizona,West,003,04,4
Huachuca City,,Arizona,West,003,04,4
Sierra Vista,,Arizona,West,003,04,4
Tombstone,,Arizona,West,003,04,4
Willcox,,Arizona,West,003,04,4
,Cochise County,Arizona,West,003,04,4
Flagstaff,,Arizona,West,005,04,4
Fredonia,,Arizona,West,005,04,4
Page,,Arizona,West,005,04,4
Sedona (pt.),,Arizona,West,005,04,4
Tusayan,,Arizona,West,005,04,4
Williams,,Arizona,West,005,04,4
,Coconino County,Arizona,West,005,04,4
Globe,,Arizona,West,007,04,4
Hayden (pt.),,Arizona,West,007,04,4
Miami,,Arizona,West,007,04,4
Payson,,Arizona,West,007,04,4
Star Valley,,Arizona,West,007,04,4
Winkelman (pt.),,Arizona,West,007,04,4
,Gila County,Arizona,West,007,04,4
Pima,,Arizona,West,009,04,4
Safford,,Arizona,West,009,04,4
Thatcher,,Arizona,West,009,04,4
,Graham County,Arizona,West,009,04,4
Clifton,,Arizona,West,011,04,4
Duncan,,Arizona,West,011,04,4
,Greenlee County,Arizona,West,011,04,4
Parker,,Arizona,West,012,04,4
Quartzsite,,Arizona,West,012,04,4
,La Paz County,Arizona,West,012,04,4
Apache Junction (pt.),,Arizona,West,013,04,4
Avondale,,Arizona,West,013,04,4
Buckeye,,Arizona,West,013,04,4
Carefree,,Arizona,West,013,04,4
Cave Creek,,Arizona,West,013,04,4
Chandler,,Arizona,West,013,04,4
El Mirage,,Arizona,West,013,04,4
Fountain Hills,,Arizona,West,013,04,4
Gila Bend,,Arizona,West,013,04,4
Gilbert,,Arizona,West,013,04,4
Glendale,,Arizona,West,013,04,4
Goodyear,,Arizona,West,013,04,4
Guadalupe,,Arizona,West,013,04,4
Litchfield Park,,Arizona,West,013,04,4
Mesa,,Arizona,West,013,04,4
Paradise Valley,,Arizona,West,013,04,4
Peoria (pt.),,Arizona,West,013,04,4
Phoenix,,Arizona,West,013,04,4
Queen Creek (pt.),,Arizona,West,013,04,4
Scottsdale,,Arizona,West,013,04,4
Surprise,,Arizona,West,013,04,4
Tempe,,Arizona,West,013,04,4
Tolleson,,Arizona,West,013,04,4
Wickenburg (pt.),,Arizona,West,013,04,4
Youngtown,,Arizona,West,013,04,4
,Maricopa County,Arizona,West,013,04,4
Bullhead City,,Arizona,West,015,04,4
Colorado City,,Arizona,West,015,04,4
Kingman,,Arizona,West,015,04,4
Lake Havasu City,,Arizona,West,015,04,4
,Mohave County,Arizona,West,015,04,4
Holbrook,,Arizona,West,017,04,4
Pinetop-Lakeside,,Arizona,West,017,04,4
Show Low,,Arizona,West,017,04,4
Snowflake,,Arizona,West,017,04,4
Taylor,,Arizona,West,017,04,4
Winslow,,Arizona,West,017,04,4
,Navajo County,Arizona,West,017,04,4
Marana (pt.),,Arizona,West,019,04,4
Oro Valley,,Arizona,West,019,04,4
Sahuarita,,Arizona,West,019,04,4
South Tucson,,Arizona,West,019,04,4
Tucson,,Arizona,West,019,04,4
,Pima County,Arizona,West,019,04,4
Apache Junction (pt.),,Arizona,West,021,04,4
Casa Grande,,Arizona,West,021,04,4
Coolidge,,Arizona,West,021,04,4
Eloy,,Arizona,West,021,04,4
Florence,,Arizona,West,021,04,4
Hayden (pt.),,Arizona,West,021,04,4
Kearny,,Arizona,West,021,04,4
Mammoth,,Arizona,West,021,04,4
Marana (pt.),,Arizona,West,021,04,4
Maricopa,,Arizona,West,021,04,4
Queen Creek (pt.),,Arizona,West,021,04,4
Superior,,Arizona,West,021,04,4
Winkelman (pt.),,Arizona,West,021,04,4
,Pinal County,Arizona,West,021,04,4
Nogales,,Arizona,West,023,04,4
Patagonia,,Arizona,West,023,04,4
,Santa Cruz County,Arizona,West,023,04,4
Camp Verde,,Arizona,West,025,04,4
Chino Valley,,Arizona,West,025,04,4
Clarkdale,,Arizona,West,025,04,4
Cottonwood,,Arizona,West,025,04,4
Dewey-Humboldt,,Arizona,West,025,04,4
Jerome,,Arizona,West,025,04,4
Peoria (pt.),,Arizona,West,025,04,4
Prescott,,Arizona,West,025,04,4
Prescott Valley,,Arizona,West,025,04,4
Sedona (pt.),,Arizona,West,025,04,4
Wickenburg (pt.),,Arizona,West,025,04,4
,Yavapai County,Arizona,West,025,04,4
San Luis,,Arizona,West,027,04,4
Somerton,,Arizona,West,027,04,4
Wellton,,Arizona,West,027,04,4
Yuma,,Arizona,West,027,04,4
,Yuma County,Arizona,West,027,04,4
,,Arkansas,South,000,05,3
Almyra,,Arkansas,South,001,05,3
DeWitt,,Arkansas,South,001,05,3
Gillett,,Arkansas,South,001,05,3
Humphrey (pt.),,Arkansas,South,001,05,3
St. Charles,,Arkansas,South,001,05,3
Stuttgart,,Arkansas,South,001,05,3
,Arkansas County,Arkansas,South,001,05,3
Crossett,,Arkansas,South,003,05,3
Fountain Hill,,Arkansas,South,003,05,3
Hamburg,,Arkansas,South,003,05,3
Montrose,,Arkansas,South,003,05,3
Parkdale,,Arkansas,South,003,05,3
Portland,,Arkansas,South,003,05,3
Wilmot,,Arkansas,South,003,05,3
,Ashley County,Arkansas,South,003,05,3
Big Flat (pt.),,Arkansas,South,005,05,3
Briarcliff,,Arkansas,South,005,05,3
Cotter,,Arkansas,South,005,05,3
Gassville,,Arkansas,South,005,05,3
Lakeview,,Arkansas,South,005,05,3
Mountain Home,,Arkansas,South,005,05,3
Norfork,,Arkansas,South,005,05,3
Salesville,,Arkansas,South,005,05,3
,Baxter County,Arkansas,South,005,05,3
Avoca,,Arkansas,South,007,05,3
Bella Vista,,Arkansas,South,007,05,3
Bentonville,,Arkansas,South,007,05,3
Cave Springs,,Arkansas,South,007,05,3
Centerton,,Arkansas,South,007,05,3
Decatur,,Arkansas,South,007,05,3
Elm Springs (pt.),,Arkansas,South,007,05,3
Garfield,,Arkansas,South,007,05,3
Gateway,,Arkansas,South,007,05,3
Gentry,,Arkansas,South,007,05,3
Gravette,,Arkansas,South,007,05,3
Highfill,,Arkansas,South,007,05,3
Little Flock,,Arkansas,South,007,05,3
Lowell,,Arkansas,South,007,05,3
Pea Ridge,,Arkansas,South,007,05,3
Rogers,,Arkansas,South,007,05,3
Siloam Springs,,Arkansas,South,007,05,3
Springdale (pt.),,Arkansas,South,007,05,3
Springtown,,Arkansas,South,007,05,3
Sulphur Springs,,Arkansas,South,007,05,3
,Benton County,Arkansas,South,007,05,3
Alpena (pt.),,Arkansas,South,009,05,3
Bellefonte,,Arkansas,South,009,05,3
Bergman,,Arkansas,South,009,05,3
Diamond City,,Arkansas,South,009,05,3
Everton,,Arkansas,South,009,05,3
Harrison,,Arkansas,South,009,05,3
Lead Hill,,Arkansas,South,009,05,3
Omaha,,Arkansas,South,009,05,3
South Lead Hill,,Arkansas,South,009,05,3
Valley Springs,,Arkansas,South,009,05,3
Zinc,,Arkansas,South,009,05,3
,Boone County,Arkansas,South,009,05,3
Banks,,Arkansas,South,011,05,3
Hermitage,,Arkansas,South,011,05,3
Warren,,Arkansas,South,011,05,3
,Bradley County,Arkansas,South,011,05,3
Hampton,,Arkansas,South,013,05,3
Harrell,,Arkansas,South,013,05,3
Thornton,,Arkansas,South,013,05,3
Tinsman,,Arkansas,South,013,05,3
,Calhoun County,Arkansas,South,013,05,3
Alpena (pt.),,Arkansas,South,015,05,3
Beaver,,Arkansas,South,015,05,3
Berryville,,Arkansas,South,015,05,3
Blue Eye,,Arkansas,South,015,05,3
Eureka Springs,,Arkansas,South,015,05,3
Green Forest,,Arkansas,South,015,05,3
Holiday Island,,Arkansas,South,015,05,3
Oak Grove,,Arkansas,South,015,05,3
,Carroll County,Arkansas,South,015,05,3
Dermott,,Arkansas,South,017,05,3
Eudora,,Arkansas,South,017,05,3
Lake Village,,Arkansas,South,017,05,3
,Chicot County,Arkansas,South,017,05,3
Amity,,Arkansas,South,019,05,3
Arkadelphia,,Arkansas,South,019,05,3
Caddo Valley,,Arkansas,South,019,05,3
Gum Springs,,Arkansas,South,019,05,3
Gurdon,,Arkansas,South,019,05,3
Okolona,,Arkansas,South,019,05,3
Whelen Springs,,Arkansas,South,019,05,3
,Clark County,Arkansas,South,019,05,3
Corning,,Arkansas,South,021,05,3
Datto,,Arkansas,South,021,05,3
Greenway,,Arkansas,South,021,05,3
Knobel,,Arkansas,South,021,05,3
McDougal,,Arkansas,South,021,05,3
Nimmons,,Arkansas,South,021,05,3
Peach Orchard,,Arkansas,South,021,05,3
Piggott,,Arkansas,South,021,05,3
Pollard,,Arkansas,South,021,05,3
Rector,,Arkansas,South,021,05,3
St. Francis,,Arkansas,South,021,05,3
Success,,Arkansas,South,021,05,3
,Clay County,Arkansas,South,021,05,3
Concord,,Arkansas,South,023,05,3
Fairfield Bay (pt.),,Arkansas,South,023,05,3
Greers Ferry,,Arkansas,South,023,05,3
Heber Springs,,Arkansas,South,023,05,3
Higden,,Arkansas,South,023,05,3
Quitman (pt.),,Arkansas,South,023,05,3
,Cleburne County,Arkansas,South,023,05,3
Kingsland,,Arkansas,South,025,05,3
Rison,,Arkansas,South,025,05,3
,Cleveland County,Arkansas,South,025,05,3
Emerson,,Arkansas,South,027,05,3
Magnolia,,Arkansas,South,027,05,3
McNeil,,Arkansas,South,027,05,3
Taylor,,Arkansas,South,027,05,3
Waldo,,Arkansas,South,027,05,3
,Columbia County,Arkansas,South,027,05,3
Menifee,,Arkansas,South,029,05,3
Morrilton,,Arkansas,South,029,05,3
Oppelo,,Arkansas,South,029,05,3
Plumerville,,Arkansas,South,029,05,3
,Conway County,Arkansas,South,029,05,3
Bay,,Arkansas,South,031,05,3
Black Oak,,Arkansas,South,031,05,3
Bono,,Arkansas,South,031,05,3
Brookland,,Arkansas,South,031,05,3
Caraway,,Arkansas,South,031,05,3
Cash,,Arkansas,South,031,05,3
Egypt,,Arkansas,South,031,05,3
Jonesboro,,Arkansas,South,031,05,3
Lake City,,Arkansas,South,031,05,3
Monette,,Arkansas,South,031,05,3
,Craighead County,Arkansas,South,031,05,3
Alma,,Arkansas,South,033,05,3
Cedarville,,Arkansas,South,033,05,3
Chester,,Arkansas,South,033,05,3
Dyer,,Arkansas,South,033,05,3
Kibler,,Arkansas,South,033,05,3
Mountainburg,,Arkansas,South,033,05,3
Mulberry,,Arkansas,South,033,05,3
Rudy,,Arkansas,South,033,05,3
Van Buren,,Arkansas,South,033,05,3
,Crawford County,Arkansas,South,033,05,3
Anthonyville,,Arkansas,South,035,05,3
Clarkedale,,Arkansas,South,035,05,3
Crawfordsville,,Arkansas,South,035,05,3
Earle,,Arkansas,South,035,05,3
Edmondson,,Arkansas,South,035,05,3
Gilmore,,Arkansas,South,035,05,3
Horseshoe Lake,,Arkansas,South,035,05,3
Jennette (pt.),,Arkansas,South,035,05,3
Jericho,,Arkansas,South,035,05,3
Marion,,Arkansas,South,035,05,3
Sunset,,Arkansas,South,035,05,3
Turrell,,Arkansas,South,035,05,3
West Memphis,,Arkansas,South,035,05,3
,Crittenden County,Arkansas,South,035,05,3
Cherry Valley,,Arkansas,South,037,05,3
Hickory Ridge,,Arkansas,South,037,05,3
Parkin,,Arkansas,South,037,05,3
Wynne,,Arkansas,South,037,05,3
,Cross County,Arkansas,South,037,05,3
Carthage,,Arkansas,South,039,05,3
Fordyce,,Arkansas,South,039,05,3
Sparkman,,Arkansas,South,039,05,3
,Dallas County,Arkansas,South,039,05,3
Arkansas City,,Arkansas,South,041,05,3
Dumas,,Arkansas,South,041,05,3
McGehee,,Arkansas,South,041,05,3
Mitchellville,,Arkansas,South,041,05,3
Reed,,Arkansas,South,041,05,3
Tillar (pt.),,Arkansas,South,041,05,3
Watson,,Arkansas,South,041,05,3
,Desha County,Arkansas,South,041,05,3
Monticello,,Arkansas,South,043,05,3
Tillar (pt.),,Arkansas,South,043,05,3
Wilmar,,Arkansas,South,043,05,3
Winchester,,Arkansas,South,043,05,3
,Drew County,Arkansas,South,043,05,3
Conway,,Arkansas,South,045,05,3
Damascus (pt.),,Arkansas,South,045,05,3
Enola,,Arkansas,South,045,05,3
Greenbrier,,Arkansas,South,045,05,3
Guy,,Arkansas,South,045,05,3
Holland,,Arkansas,South,045,05,3
Mayflower,,Arkansas,South,045,05,3
Mount Vernon,,Arkansas,South,045,05,3
Quitman (pt.),,Arkansas,South,045,05,3
Twin Groves,,Arkansas,South,045,05,3
Vilonia,,Arkansas,South,045,05,3
Wooster,,Arkansas,South,045,05,3
,Faulkner County,Arkansas,South,045,05,3
Altus,,Arkansas,South,047,05,3
Branch,,Arkansas,South,047,05,3
Charleston,,Arkansas,South,047,05,3
Denning,,Arkansas,South,047,05,3
Ozark,,Arkansas,South,047,05,3
Wiederkehr Village,,Arkansas,South,047,05,3
,Franklin County,Arkansas,South,047,05,3
Ash Flat (pt.),,Arkansas,South,049,05,3
Cherokee Village (pt.),,Arkansas,South,049,05,3
Hardy (pt.),,Arkansas,South,049,05,3
Horseshoe Bend (pt.),,Arkansas,South,049,05,3
Mammoth Spring,,Arkansas,South,049,05,3
Salem,,Arkansas,South,049,05,3
Viola,,Arkansas,South,049,05,3
,Fulton County,Arkansas,South,049,05,3
Fountain Lake,,Arkansas,South,051,05,3
Hot Springs,,Arkansas,South,051,05,3
Lonsdale,,Arkansas,South,051,05,3
Mountain Pine,,Arkansas,South,051,05,3
,Garland County,Arkansas,South,051,05,3
Leola,,Arkansas,South,053,05,3
Poyen,,Arkansas,South,053,05,3
Prattsville,,Arkansas,South,053,05,3
Sheridan,,Arkansas,South,053,05,3
Tull,,Arkansas,South,053,05,3
,Grant County,Arkansas,South,053,05,3
Delaplaine,,Arkansas,South,055,05,3
Lafe,,Arkansas,South,055,05,3
Marmaduke,,Arkansas,South,055,05,3
Oak Grove Heights,,Arkansas,South,055,05,3
Paragould,,Arkansas,South,055,05,3
,Greene County,Arkansas,South,055,05,3
Blevins,,Arkansas,South,057,05,3
Emmet (pt.),,Arkansas,South,057,05,3
Fulton,,Arkansas,South,057,05,3
Hope,,Arkansas,South,057,05,3
McCaskill,,Arkansas,South,057,05,3
McNab,,Arkansas,South,057,05,3
Oakhaven,,Arkansas,South,057,05,3
Ozan,,Arkansas,South,057,05,3
Patmos,,Arkansas,South,057,05,3
Perrytown,,Arkansas,South,057,05,3
Washington,,Arkansas,South,057,05,3
,Hempstead County,Arkansas,South,057,05,3
Donaldson,,Arkansas,South,059,05,3
Friendship,,Arkansas,South,059,05,3
Malvern,,Arkansas,South,059,05,3
Midway,,Arkansas,South,059,05,3
Perla,,Arkansas,South,059,05,3
Rockport,,Arkansas,South,059,05,3
,Hot Spring County,Arkansas,South,059,05,3
Dierks,,Arkansas,South,061,05,3
Mineral Springs,,Arkansas,South,061,05,3
Nashville,,Arkansas,South,061,05,3
Tollette,,Arkansas,South,061,05,3
,Howard County,Arkansas,South,061,05,3
Batesville,,Arkansas,South,063,05,3
Cave City (pt.),,Arkansas,South,063,05,3
Cushman,,Arkansas,South,063,05,3
Magness,,Arkansas,South,063,05,3
Moorefield,,Arkansas,South,063,05,3
Newark,,Arkansas,South,063,05,3
Oil Trough,,Arkansas,South,063,05,3
Pleasant Plains,,Arkansas,South,063,05,3
Southside,,Arkansas,South,063,05,3
Sulphur Rock,,Arkansas,South,063,05,3
,Independence County,Arkansas,South,063,05,3
Calico Rock,,Arkansas,South,065,05,3
Franklin,,Arkansas,South,065,05,3
Guion,,Arkansas,South,065,05,3
Horseshoe Bend (pt.),,Arkansas,South,065,05,3
Melbourne,,Arkansas,South,065,05,3
Mount Pleasant,,Arkansas,South,065,05,3
Oxford,,Arkansas,South,065,05,3
Pineville,,Arkansas,South,065,05,3
,Izard County,Arkansas,South,065,05,3
Amagon,,Arkansas,South,067,05,3
Beedeville,,Arkansas,South,067,05,3
Campbell Station,,Arkansas,South,067,05,3
Diaz,,Arkansas,South,067,05,3
Grubbs,,Arkansas,South,067,05,3
Jacksonport,,Arkansas,South,067,05,3
Newport,,Arkansas,South,067,05,3
Swifton,,Arkansas,South,067,05,3
Tuckerman,,Arkansas,South,067,05,3
Tupelo,,Arkansas,South,067,05,3
Weldon,,Arkansas,South,067,05,3
,Jackson County,Arkansas,South,067,05,3
Altheimer,,Arkansas,South,069,05,3
Humphrey (pt.),,Arkansas,South,069,05,3
Pine Bluff,,Arkansas,South,069,05,3
Redfield,,Arkansas,South,069,05,3
Sherrill,,Arkansas,South,069,05,3
Wabbaseka,,Arkansas,South,069,05,3
White Hall,,Arkansas,South,069,05,3
,Jefferson County,Arkansas,South,069,05,3
Clarksville,,Arkansas,South,071,05,3
Coal Hill,,Arkansas,South,071,05,3
Hartman,,Arkansas,South,071,05,3
Knoxville,,Arkansas,South,071,05,3
Lamar,,Arkansas,South,071,05,3
,Johnson County,Arkansas,South,071,05,3
Bradley,,Arkansas,South,073,05,3
Buckner,,Arkansas,South,073,05,3
Lewisville,,Arkansas,South,073,05,3
Stamps,,Arkansas,South,073,05,3
,Lafayette County,Arkansas,South,073,05,3
Alicia,,Arkansas,South,075,05,3
Black Rock,,Arkansas,South,075,05,3
Hoxie,,Arkansas,South,075,05,3
Imboden,,Arkansas,South,075,05,3
Lynn,,Arkansas,South,075,05,3
Minturn,,Arkansas,South,075,05,3
Portia,,Arkansas,South,075,05,3
Powhatan,,Arkansas,South,075,05,3
Ravenden,,Arkansas,South,075,05,3
Sedgwick,,Arkansas,South,075,05,3
Smithville,,Arkansas,South,075,05,3
Strawberry,,Arkansas,South,075,05,3
Walnut Ridge,,Arkansas,South,075,05,3
,Lawrence County,Arkansas,South,075,05,3
Aubrey,,Arkansas,South,077,05,3
Haynes,,Arkansas,South,077,05,3
LaGrange,,Arkansas,South,077,05,3
Marianna,,Arkansas,South,077,05,3
Moro,,Arkansas,South,077,05,3
Rondo,,Arkansas,South,077,05,3
,Lee County,Arkansas,South,077,05,3
Gould,,Arkansas,South,079,05,3
Grady,,Arkansas,South,079,05,3
Star City,,Arkansas,South,079,05,3
,Lincoln County,Arkansas,South,079,05,3
Ashdown,,Arkansas,South,081,05,3
Foreman,,Arkansas,South,081,05,3
Ogden,,Arkansas,South,081,05,3
Wilton,,Arkansas,South,081,05,3
Winthrop,,Arkansas,South,081,05,3
,Little River County,Arkansas,South,081,05,3
Blue Mountain,,Arkansas,South,083,05,3
Booneville,,Arkansas,South,083,05,3
Caulksville,,Arkansas,South,083,05,3
Magazine,,Arkansas,South,083,05,3
Morrison Bluff,,Arkansas,South,083,05,3
Paris,,Arkansas,South,083,05,3
Ratcliff,,Arkansas,South,083,05,3
Scranton,,Arkansas,South,083,05,3
Subiaco,,Arkansas,South,083,05,3
,Logan County,Arkansas,South,083,05,3
Allport,,Arkansas,South,085,05,3
Austin,,Arkansas,South,085,05,3
Cabot,,Arkansas,South,085,05,3
Carlisle,,Arkansas,South,085,05,3
Coy,,Arkansas,South,085,05,3
England,,Arkansas,South,085,05,3
Humnoke,,Arkansas,South,085,05,3
Keo,,Arkansas,South,085,05,3
Lonoke,,Arkansas,South,085,05,3
Ward,,Arkansas,South,085,05,3
,Lonoke County,Arkansas,South,085,05,3
Hindsville,,Arkansas,South,087,05,3
Huntsville,,Arkansas,South,087,05,3
St. Paul,,Arkansas,South,087,05,3
,Madison County,Arkansas,South,087,05,3
Bull Shoals,,Arkansas,South,089,05,3
Flippin,,Arkansas,South,089,05,3
Pyatt,,Arkansas,South,089,05,3
Summit,,Arkansas,South,089,05,3
Yellville,,Arkansas,South,089,05,3
,Marion County,Arkansas,South,089,05,3
Fouke,,Arkansas,South,091,05,3
Garland,,Arkansas,South,091,05,3
Texarkana,,Arkansas,South,091,05,3
,Miller County,Arkansas,South,091,05,3
Bassett,,Arkansas,South,093,05,3
Birdsong,,Arkansas,South,093,05,3
Blytheville,,Arkansas,South,093,05,3
Burdette,,Arkansas,South,093,05,3
Dell,,Arkansas,South,093,05,3
Dyess,,Arkansas,South,093,05,3
Etowah,,Arkansas,South,093,05,3
Gosnell,,Arkansas,South,093,05,3
Joiner,,Arkansas,South,093,05,3
Keiser,,Arkansas,South,093,05,3
Leachville,,Arkansas,South,093,05,3
Luxora,,Arkansas,South,093,05,3
Manila,,Arkansas,South,093,05,3
Marie,,Arkansas,South,093,05,3
Osceola,,Arkansas,South,093,05,3
Victoria,,Arkansas,South,093,05,3
Wilson,,Arkansas,South,093,05,3
,Mississippi County,Arkansas,South,093,05,3
Brinkley,,Arkansas,South,095,05,3
Clarendon,,Arkansas,South,095,05,3
Fargo,,Arkansas,South,095,05,3
Holly Grove,,Arkansas,South,095,05,3
Roe,,Arkansas,South,095,05,3
,Monroe County,Arkansas,South,095,05,3
Black Springs,,Arkansas,South,097,05,3
Glenwood (pt.),,Arkansas,South,097,05,3
Mount Ida,,Arkansas,South,097,05,3
Norman,,Arkansas,South,097,05,3
Oden,,Arkansas,South,097,05,3
,Montgomery County,Arkansas,South,097,05,3
Bluff City,,Arkansas,South,099,05,3
Bodcaw,,Arkansas,South,099,05,3
Cale,,Arkansas,South,099,05,3
Emmet (pt.),,Arkansas,South,099,05,3
Prescott,,Arkansas,South,099,05,3
Rosston,,Arkansas,South,099,05,3
Willisville,,Arkansas,South,099,05,3
,Nevada County,Arkansas,South,099,05,3
Jasper,,Arkansas,South,101,05,3
Western Grove,,Arkansas,South,101,05,3
,Newton County,Arkansas,South,101,05,3
Bearden,,Arkansas,South,103,05,3
Camden,,Arkansas,South,103,05,3
Chidester,,Arkansas,South,103,05,3
East Camden,,Arkansas,South,103,05,3
Louann,,Arkansas,South,103,05,3
Stephens,,Arkansas,South,103,05,3
,Ouachita County,Arkansas,South,103,05,3
Adona,,Arkansas,South,105,05,3
Bigelow,,Arkansas,South,105,05,3
Casa,,Arkansas,South,105,05,3
